instance_id,dataset_path,checkpoint_label,checkpoint_path,tardiness_rate,makespan,mean_machine_utilization,decisions,dominant_action,dominant_fraction,status,error,count_MRT_DR_O,fraction_MRT_DR_O,count_LRT_DR_O,fraction_LRT_DR_O,count_SPT_DR_O,fraction_SPT_DR_O,count_EDD_DR_O,fraction_EDD_DR_O,count_MCR_DR_O,fraction_MCR_DR_O,count_CR_DR_O,fraction_CR_DR_O,count_ATC_DR_O,fraction_ATC_DR_O,count_LSPO_DR_O,fraction_LSPO_DR_O,count_SLK_DR_O,fraction_SLK_DR_O
j20_m15_ddt0.5_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt0.5_arr200_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.44666666666666666,2623,33.78574151734655,150,MRT_DR_O,1.0,ok,,150,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt0.5_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt0.5_arr200_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.45394736842105265,2171,41.67971748810072,152,MRT_DR_O,1.0,ok,,152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt0.5_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt0.5_arr50_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5125,1197,79.54330270119743,160,MRT_DR_O,1.0,ok,,160,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt0.5_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt0.5_arr50_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.52,1225,74.11156462585032,150,MRT_DR_O,1.0,ok,,150,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt0.5_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt0.5_arr50_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.48026315789473684,1234,74.32198811453269,152,MRT_DR_O,1.0,ok,,152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr100_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.00625,1504,64.08687943262412,160,MRT_DR_O,1.0,ok,,160,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr100_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0,1754,50.923603192702394,150,MRT_DR_O,1.0,ok,,150,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr100_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0,1496,60.904634581105164,152,MRT_DR_O,1.0,ok,,152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr200_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0,1971,48.76035853204802,160,MRT_DR_O,1.0,ok,,160,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr200_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0,2623,33.78574151734655,150,MRT_DR_O,1.0,ok,,150,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr200_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0,2171,41.67971748810072,152,MRT_DR_O,1.0,ok,,152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr50_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0,1197,79.54330270119743,160,MRT_DR_O,1.0,ok,,160,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr50_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0,1225,74.11156462585032,150,MRT_DR_O,1.0,ok,,150,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1.5_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1.5_arr50_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.006578947368421052,1234,74.32198811453269,152,MRT_DR_O,1.0,ok,,152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr100_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0875,1504,64.08687943262412,160,MRT_DR_O,1.0,ok,,160,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr100_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.04,1754,50.923603192702394,150,MRT_DR_O,1.0,ok,,150,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr100_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.013157894736842105,1496,60.904634581105164,152,MRT_DR_O,1.0,ok,,152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr200_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.025,1971,48.76035853204802,160,MRT_DR_O,1.0,ok,,160,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr200_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.02666666666666667,2623,33.78574151734655,150,MRT_DR_O,1.0,ok,,150,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr200_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.006578947368421052,2171,41.67971748810072,152,MRT_DR_O,1.0,ok,,152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr50_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.1375,1197,79.54330270119743,160,MRT_DR_O,1.0,ok,,160,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr50_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.1,1225,74.11156462585032,150,MRT_DR_O,1.0,ok,,150,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j20_m15_ddt1_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j20_m15_ddt1_arr50_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.1118421052631579,1234,74.32198811453269,152,MRT_DR_O,1.0,ok,,152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr100_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5932642487046632,3575,66.65361305361306,393,MRT_DR_O,1.0,ok,,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr100_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6262886597938144,2966,79.68757024050348,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr100_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6231155778894473,3518,67.54405912450258,406,MRT_DR_O,1.0,ok,,406,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr200_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5647668393782384,6460,36.49226006191951,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr200_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5695876288659794,5260,44.49936628643853,393,MRT_DR_O,1.0,ok,,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr200_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5728643216080402,6292,38.0610298792117,404,MRT_DR_O,1.0,ok,,404,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr50_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.616580310880829,2938,81.23893805309736,395,MRT_DR_O,1.0,ok,,395,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr50_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6726804123711341,2625,89.25175491430761,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr50_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6608040201005025,3185,76.01465201465201,409,MRT_DR_O,1.0,ok,,409,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr100_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.09844559585492228,3575,66.65361305361306,393,MRT_DR_O,1.0,ok,,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr100_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.2268041237113402,2966,79.68757024050348,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr100_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.17336683417085427,3518,67.54405912450258,406,MRT_DR_O,1.0,ok,,406,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr200_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.06476683937823834,6460,36.49226006191951,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr200_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.14690721649484537,5260,44.49936628643853,393,MRT_DR_O,1.0,ok,,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr200_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.1407035175879397,6292,38.0610298792117,404,MRT_DR_O,1.0,ok,,404,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr50_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.24093264248704663,2938,81.23893805309736,395,MRT_DR_O,1.0,ok,,395,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr50_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.39690721649484534,2625,89.25175491430761,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr50_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.3341708542713568,3185,76.01465201465201,409,MRT_DR_O,1.0,ok,,409,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr100_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.2538860103626943,3575,66.65361305361306,393,MRT_DR_O,1.0,ok,,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr100_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.3917525773195876,2966,79.68757024050348,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr100_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.32663316582914576,3518,67.54405912450258,406,MRT_DR_O,1.0,ok,,406,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr200_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.21502590673575128,6460,36.49226006191951,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr200_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.2654639175257732,5260,44.49936628643853,393,MRT_DR_O,1.0,ok,,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr200_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.2814070351758794,6292,38.0610298792117,404,MRT_DR_O,1.0,ok,,404,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr50_seed707.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.36787564766839376,2938,81.23893805309736,395,MRT_DR_O,1.0,ok,,395,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr50_seed808.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.49742268041237114,2625,89.25175491430761,394,MRT_DR_O,1.0,ok,,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr50_seed909.ini,33,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-33/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.4396984924623116,3185,76.01465201465201,409,MRT_DR_O,1.0,ok,,409,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
